table_name,column_name,database_type,base_type,comment,,
PTALLERGY,labelcode4,varchar,type/Text,รหัสฉลากยา (ส่วนที่4),,
PTALLERGY,labelcode5,varchar,type/Text,รหัสฉลากยาส่วนที่5 (อาการ),,
PTALLERGY,labelhelp1,varchar,type/Text,รหัสฉลากช่วย (ส่วนที่1),,
PTALLERGY,labelhelp2,varchar,type/Text,รหัสฉลากช่วย (ส่วนที่2),,
PTALLERGY,methodusedesc1,varchar,type/Text,รายละเอียดวิธีการใช้ผลิตภัณฑ์ (แถวที่1),,
PTALLERGY,methodusedesc2,varchar,type/Text,รายละเอียดวิธีการใช้ผลิตภัณฑ์ (แถวที่2),,
PTALLERGY,drugsp,varchar,type/Text,"ลักษณะการใช้ยา S-ยาที่สงสัย, O-ยาที่ใช้ร่วมกัน, I-เกิดปฏิกิริยาต่อกัน",,
PTALLERGY,startudate,timestamp,type/DateTime,วันที่เริ่มใช้ผลิตภัณฑ์,,
PTALLERGY,stopudate,timestamp,type/DateTime,วันที่หยุดใช้ผลิตภัณฑ์,,
PTALLERGY,csourceprod,varchar,type/Text,รหัสแหล่งที่มาของผลิตภัณฑ์,,
PTALLERGY,seqno,numeric,type/Decimal,ลำดับที่ขนาดบรรจุ,,
PTALLERGY,saprcomp1,numeric,type/Decimal,รหัสผู้ผลิต,,
PTALLERGY,saprcomp2,numeric,type/Decimal,รหัสผู้จำหน่าย,,
PTALLERGY,startutime,numeric,type/Decimal,เวลาที่เริ่มใช้ผลิตภัณฑ์,,
PTALLERGY,stoputime,numeric,type/Decimal,เวลาที่หยุดใช้ผลิตภัณฑ์,,
PTALLERGY,drugsptext,varchar,type/Text,ข้อความเพิ่มเติมตัวยาที่สงสัย,,
PTALLERGY,allergyall,varchar,type/Text,All in Generic,,
PTALLERGY,chkclass,varchar,type/Text,ตรวจสอบ ADR ภายใน class เดียวกัน,,
PTALLERGY,chkcross,varchar,type/Text,ตรวจสอบ ADR ที่มีโอกาสแพ้ข้ามกลุ่ม,,
PTALLERGY,chksubclass,varchar,type/Text,ตรวจสอบ ADR ภายใน subclass,,
PTALLERGY,cancelcs,numeric,type/Decimal,เหตุผลในการยกเลิก,,
PTALLERGY,medsvlttype,numeric,type/Decimal,รหัสระดับความรุนแรง [MedsvltType],,
PTALLERGY,medadrresult,numeric,type/Decimal,รหัสผลลัพธ์ที่เกิดจากอาการแพ้ [MedAdrResult],,
PTALLERGY,medafteradr,numeric,type/Decimal,รห้สการจัดการหลังเกิดอาการ [MedAfterAdr],,
PTALLERGY,meddechallenge,numeric,type/Decimal,รหัสอาการเมื่อหยุดใช้ (Dechallenge) [MedDechallenge],,
PTALLERGY,medrechallenge,numeric,type/Decimal,รหัสอาการเมื่อมีการใช้ผลิตภัณฑ์ต่อ [MedRechallenge],,
PTALLERGY,medadrrst,numeric,type/Decimal,รหัสผลลัพธ์ที่เกิดจากอาการแพ้ [MedAddrSt],,
PTALLERGY,meddrugsp,numeric,type/Decimal,รหัสลักษณะการใช้ยา [MedDrugSp],,
PTALLERGY,checkclass,numeric,type/Decimal,ตรวจสอบภายใน Class,,
PTALLERGY,checksubclass,numeric,type/Decimal,ตรวจสอบภายใน Sub Class,,
PTALLERGY,checkcross,numeric,type/Decimal,ตรวจสอบยาที่มีโอกาสแพ้ข้ามกลุ่ม,,
PTALLERGY,block,numeric,type/Decimal,ห้ามสั่งยา,,
PTALLERGY,assessortype,numeric,type/Decimal,รหัสประเภทผู้ประเมิน [MedReporterType],,
PTALLERGY,assessorstf,numeric,type/Decimal,รหัสผู้ประเมิน,,
PTALLERGY,reportertype,numeric,type/Decimal,รหัสประเภทผู้รายงาน [MedReportType],,
PTALLERGY,reporterstf,numeric,type/Decimal,รหัสผู้รายงาน,,
PTALLERGY,medproducttp,numeric,type/Decimal,รหัสประเภทผลิตภัณฑ์ [MedProductTp],,
PTALLERGY,medproductinout,numeric,type/Decimal,รห้สผลิตภัณฑ์ในโรงพยาบาล / นอกโรงพยาบาล [MedProductInOut],,
PTALLERGY,status,numeric,type/Decimal,สถานะการใช้งาน 1: ใช้งาน; 0: ยกเลิก,,
PTDIAG,hn,varchar,type/Text,เลขที่ผู้ป่วยนอก,,
PTDIAG,vstdate,timestamp,type/DateTime,วันที่รักษา,,
PTDIAG,vsttime,numeric,type/Decimal,เวลาที่รักษา,,
PTDIAG,cliniclct,numeric,type/Decimal,รหัสคลินิก,,
PTDIAG,itemno,numeric,type/Decimal,ลำดับ,,
PTDIAG,an,varchar,type/Text,เลขที่ผู้ป่วยใน,,
PTDIAG,vn,numeric,type/Decimal,เลขที่ visit,,
PTDIAG,fn,numeric,type/Decimal,เลขที่เชื่อมโยงการค้นหาข้อมูล,,
PTDIAG,icd10,varchar,type/Text,รหัส ICD10,,
PTDIAG,diagtype,numeric,type/Decimal,รหัส ความสำคัญของโรค,,
PTICD9CM,hn,varchar,type/Text,เลขที่ผู้ป่วยนอก,,
PTICD9CM,vstdate,timestamp,type/DateTime,วันที่รักษา,,
PTICD9CM,vsttime,numeric,type/Decimal,เวลาที่รักษา,,
PTICD9CM,cliniclct,numeric,type/Decimal,รหัสคลินิก,,
PTICD9CM,itemno,numeric,type/Decimal,ลำดับ,,
PTICD9CM,an,varchar,type/Text,เลขที่ผู้ป่วยใน,,
PTICD9CM,vn,numeric,type/Decimal,เลขที่ visit,,
PTICD9CM,fn,numeric,type/Decimal,เลขที่เชื่อมโยงการค้นหาข้อมูล,,
PTICD9CM,icd9cm,varchar,type/Text,รหัส ICD9CM,,
PTOPRT,oprtlct,numeric,type/Decimal,หน่วยงานที่ทำกิจกรรม,,
PTOPRT,oprtno,numeric,type/Decimal,เลขที่ทำกิจกรรม,,
PTOPRT,hn,varchar,type/Text,เลขที่ผู้ป่วยนอก,,
PTOPRT,an,varchar,type/Text,เลขที่ผู้ป่วยใน,,
PTOPRT,vn,numeric,type/Decimal,เลขที่ visit,,
PTOPRT,fn,numeric,type/Decimal,เลขที่อ้างอิง visit,,
PTOPRT,oappno,numeric,type/Decimal,เลขที่นัดหมาย,,
PTOPRT,oprtdate,timestamp,type/DateTime,วันที่ส่งตรวจ,,
PTOPRT,oprttime,numeric,type/Decimal,เวลาส่งตรวจ,,
PTOPRT,oprtact,varchar,type/Text,รหัสกิจกรรม,,
PTOPRT,icd9cm,varchar,type/Text,รหัส ICD9CM,,
PTOPRT,qty,numeric,type/Decimal,จำนวน,,
PTOPRT,oprtdatein,timestamp,type/DateTime,วันที่เริ่มทำ,,
PTOPRT,oprttimein,numeric,type/Decimal,เวลาที่เริ่มทำ,,
PTOPRT,oprtdateout,timestamp,type/DateTime,วันที่เสร็จ,,
PTOPRT,oprttimeout,numeric,type/Decimal,เวลาที่เสร็จ,,
PTOPRT,totalamt,numeric,type/Decimal,จำนวนทั้งหมด,,
PTOPRT,oprtst,numeric,type/Decimal,รหัสสถานะกิจกรรม,,
PTOPRT,oprttype,numeric,type/Decimal,รหัสประเภทกิจกรรม,,
PTOPRT,apprtype,numeric,type/Decimal,สถานะการอนุมัติ,,
PTOPRT,acttype,numeric,type/Decimal,รหัสประเภทการตรวจ,,
PTOPRT,actno,numeric,type/Decimal,เลขที่ตรวจ,,
PTOPRT,oprtnote,varchar,type/Text,Note เพิ่มเติม,,
PTOPRT,nextdate,timestamp,type/DateTime,วันที่นัดมา,,
PTOPRT,nexttime,numeric,type/Decimal,เวลาที่นัดมา,,
PTOPRT,finlct,numeric,type/Decimal,รหัสจุดคิดค่าใช้จ่าย,,
PTOPRT,finrefno,numeric,type/Decimal,เลขที่อ้างอิงค่าใช้จ่าย,,
PTOPRT,expdate,timestamp,type/DateTime,วันที่การเงินรับทราบค่ารักษา,,
PTOPRT,exptime,numeric,type/Decimal,เวลาที่การเงินรับทราบค่ารักษา,,
PTOPRT,vstdate,timestamp,type/DateTime,วันที่ส่งตรวจ,,
PTOPRT,vsttime,numeric,type/Decimal,เวลาที่ส่งตรวจ,,
PTOPRT,oprtrefno,numeric,type/Decimal,เลขที่บันทึก,,
PTOPRT,dct,numeric,type/Decimal,รหัสแพทย์เจ้าของไข้,,
PTOPRT,pttype,numeric,type/Decimal,สิทธิการรักษา,,
PTTYPE,pttype,numeric,type/Decimal,รหัสประเภทสิทธิการรักษา,,
PTTYPE,name,varchar,type/Text,ชื่อประเภทสิทธิการรักษา,,
PTTYPE,abbrname,varchar,type/Text,ชื่อคำย่อ,,
PTTYPE,pttypegrp,numeric,type/Decimal,รหัสกลุ่มประเภทสิทธิการรักษา,,
PTTYPE,priority,numeric,type/Decimal,ลำดับความสำคัญ,,
PTTYPE,flagdsp,varchar,type/Text,ตัวบ่งชี้ แสดงรายละเอียดของแต่ละสิทธิการรักษา,,
PTTYPE,drgcode,varchar,type/Text,รหัสอ้างอิงสำหรับ 13 แฟ้ม,,
PTTYPEEXT,pttypeext,varchar,type/Text,รหัสสิทธิการรักษา (อ้างอิงของ รพ.),,
PTTYPEEXT,pttype,numeric,type/Decimal,รหัสสิทธิการรักษา,,
PTTYPEEXT,name,varchar,type/Text,ชื่อสิทธิการรักษา,,
PTTYPEGRP,pttypegrp,numeric,type/Decimal,รหัสกลุ่มสิทธิ,,
PTTYPEGRP,name,varchar,type/Text,ชื่อกลุ่มสิทธิ,,
PTTYPEGRP,name_en,varchar,type/Text,ชื่อกลุ่มสิทธิ (ภาษาอังกฤษ),,
RAPP,hn,varchar,type/Text,เลขประจำตัวผู้ป่วย,,
RAPP,rappdate,timestamp,type/DateTime,วันที่ทำนัด,,
RAPP,rapptime,numeric,type/Decimal,เวลาที่ทำนัด,,
RAPP,rdogrp,numeric,type/Decimal,ปนะเภทงานรังสี,,
RAPP,rvstdate,timestamp,type/DateTime,วันที่นัดตรวจ,,
RAPP,rvsttime,numeric,type/Decimal,เวลาที่นัดตรวจ,,
RAPP,an,varchar,type/Text,เลขที่ผู้ป่วยใน,,
RAPP,itemno,numeric,type/Decimal,ลำดับ,,
RAPP,rappst,numeric,type/Decimal,สถานะการนัด,,
RAPP,rappstf,numeric,type/Decimal,เจ้าหน้าที่ผู้ทำนัด,,
RAPP,dct,numeric,type/Decimal,แพทย์ผู้สั่งนัด,,
RAPP,rrfrlct,numeric,type/Decimal,หน่วยงานที่สั่งนัด,,
RAPP,note,varchar,type/Text,หมายเหตุ,,
RAPP,clinicaldiag,varchar,type/Text,Clinical Diag,,
RAPP,physicalfindings,varchar,type/Text,History & physical findings,,
RAPP,areaofinterest,varchar,type/Text,Area of interest,,
RAPP,rdct,numeric,type/Decimal,รังสีแพทย์,,
RAPP,rdolct,numeric,type/Decimal,สถานที่ตรวจ,,
RAPP,rappno,numeric,type/Decimal,เลขที่นัด,,
RAPP,phone,varchar,type/Text,เบอร์โทรศัพท์/แพทย์/หน่วยงาน,,
RAPP,cancelcs,numeric,type/Decimal,สาเหตุการยกเลิก,,
RAPP,senddate,timestamp,type/DateTime,วันที่ส่งข้อมูล ให้ RIS,,
RAPP,computername,varchar,type/Text,ชื่อเครื่องคอมพิวเตอร์,,
RAPP,computerlct,numeric,type/Decimal,หน่วยงานที่ตั้งเครื่องคอมพิวเตอร์,,
RAPP,assambly,varchar,type/Text,ชื่อระบบ,,
RAPP,editst,numeric,type/Decimal,1 lock การแก้ไข 0 หรืออื่น ไม่ lock,,
RAPP,rappid,numeric,type/Decimal,,,
RDOEXM,rdoexm,numeric,type/Decimal,รหัสรายการตรวจ,,
RDOEXM,rdogrp,numeric,type/Decimal,รหัสประเภทงานรังสี,,
RDOEXM,name,varchar,type/Text,ชื่อ,,
RDOEXM,abbr,varchar,type/Text,ชื่อย่อ,,
RDOEXM,exmapp,numeric,type/Decimal,รายการต้องทำนัด,,
RDOEXM,rdctord,numeric,type/Decimal,สั่งโดยรังสีแพทย์เท่านั้น,,
RDOEXM,rsltfix,numeric,type/Decimal,ลงผลให้เลือก 1 normal/ 2 abmormal,,
RDOEXM,machine,numeric,type/Decimal,เครื่องใช้ตรวจ,,
RDOEXM,exmnote,varchar,type/Text,คำอธิบายรายการตรวจ,,
RDOEXM,nhso,varchar,type/Text,รหัสเบิกกรมบัญชีกลาง,,
RDOEXM,exmst,numeric,type/Decimal,สถานะรายการตรวจ,,
RDOEXM,var,varchar,type/Text,ตัวบ่งชี้รหัส,,
RDOEXM,hcode,varchar,type/Text,รหัสเดิมของ รพ.,,
RDOEXM,preexm,varchar,type/Text,การเตรียมตัวก่อนตรวจ,,
RDOEXM,aftexm,varchar,type/Text,การเตรียมตัวหลังตรวจ,,
RDOEXM,prenote,varchar,type/Text,หมายเหตุการตรวจ,,
