table_name,column_name,database_type,base_type,comment,is_pk,pk_confidence,pk_reason,is_fk,fk_targets,join_peers,join_dict,join_warning
PTDIAG,icd10,varchar,type/Text,รหัส ICD10,0,,,1,ICD10.icd10(high:table match),ICD10.icd10,"[{""dir"": ""out"", ""to_table"": ""ICD10"", ""to_column"": ""icd10"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTDIAG,diagtype,numeric,type/Decimal,รหัส ความสำคัญของโรค,0,,,1,DIAGTYPE.diagtype(high:table match),DIAGTYPE.diagtype,"[{""dir"": ""out"", ""to_table"": ""DIAGTYPE"", ""to_column"": ""diagtype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTICD9CM,hn,varchar,type/Text,เลขที่ผู้ป่วยนอก,0,,,1,PT.hn(high:universal),PT.hn,"[{""dir"": ""out"", ""to_table"": ""PT"", ""to_column"": ""hn"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
PTICD9CM,vstdate,timestamp,type/DateTime,วันที่รักษา,0,,,0,,,[],
PTICD9CM,vsttime,numeric,type/Decimal,เวลาที่รักษา,0,,,0,,,[],
PTICD9CM,cliniclct,numeric,type/Decimal,รหัสคลินิก,0,,,1,CLINICLCT.cliniclct(high:table match),CLINICLCT.cliniclct,"[{""dir"": ""out"", ""to_table"": ""CLINICLCT"", ""to_column"": ""cliniclct"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTICD9CM,itemno,numeric,type/Decimal,ลำดับ,0,,,0,,,[],
PTICD9CM,an,varchar,type/Text,เลขที่ผู้ป่วยใน,0,,,1,IPT.an(high:universal),IPT.an,"[{""dir"": ""out"", ""to_table"": ""IPT"", ""to_column"": ""an"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
PTICD9CM,vn,numeric,type/Decimal,เลขที่ visit,0,,,1,IPT.vn(high:universal); OVST.vn(heuristic:heuristic_home),IPT.vn; OVST.vn,"[{""dir"": ""out"", ""to_table"": ""IPT"", ""to_column"": ""vn"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}, {""dir"": ""out"", ""to_table"": ""OVST"", ""to_column"": ""vn"", ""confidence"": ""heuristic"", ""type"": ""heuristic_home"", ""source"": ""heuristic""}]",
PTICD9CM,fn,numeric,type/Decimal,เลขที่เชื่อมโยงการค้นหาข้อมูล,0,,,0,,,[],
PTICD9CM,icd9cm,varchar,type/Text,รหัส ICD9CM,0,,,1,ICD9CM.icd9cm(high:table match),ICD9CM.icd9cm,"[{""dir"": ""out"", ""to_table"": ""ICD9CM"", ""to_column"": ""icd9cm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTOPRT,oprtlct,numeric,type/Decimal,หน่วยงานที่ทำกิจกรรม,0,,,0,,,[],
PTOPRT,oprtno,numeric,type/Decimal,เลขที่ทำกิจกรรม,0,,,0,,,[],
PTOPRT,hn,varchar,type/Text,เลขที่ผู้ป่วยนอก,0,,,1,PT.hn(high:universal),PT.hn,"[{""dir"": ""out"", ""to_table"": ""PT"", ""to_column"": ""hn"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
PTOPRT,an,varchar,type/Text,เลขที่ผู้ป่วยใน,0,,,1,IPT.an(high:universal),IPT.an,"[{""dir"": ""out"", ""to_table"": ""IPT"", ""to_column"": ""an"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
PTOPRT,vn,numeric,type/Decimal,เลขที่ visit,0,,,1,IPT.vn(high:universal); OVST.vn(heuristic:heuristic_home),IPT.vn; OVST.vn,"[{""dir"": ""out"", ""to_table"": ""IPT"", ""to_column"": ""vn"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}, {""dir"": ""out"", ""to_table"": ""OVST"", ""to_column"": ""vn"", ""confidence"": ""heuristic"", ""type"": ""heuristic_home"", ""source"": ""heuristic""}]",
PTOPRT,fn,numeric,type/Decimal,เลขที่อ้างอิง visit,0,,,0,,,[],
PTOPRT,oappno,numeric,type/Decimal,เลขที่นัดหมาย,0,,,0,,,[],
PTOPRT,oprtdate,timestamp,type/DateTime,วันที่ส่งตรวจ,0,,,0,,,[],
PTOPRT,oprttime,numeric,type/Decimal,เวลาส่งตรวจ,0,,,0,,,[],
PTOPRT,oprtact,varchar,type/Text,รหัสกิจกรรม,0,,,1,OPRTACT.oprtact(high:table match),OPRTACT.oprtact,"[{""dir"": ""out"", ""to_table"": ""OPRTACT"", ""to_column"": ""oprtact"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTOPRT,icd9cm,varchar,type/Text,รหัส ICD9CM,0,,,1,ICD9CM.icd9cm(high:table match),ICD9CM.icd9cm,"[{""dir"": ""out"", ""to_table"": ""ICD9CM"", ""to_column"": ""icd9cm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTOPRT,qty,numeric,type/Decimal,จำนวน,0,,,0,,,[],
PTOPRT,oprtdatein,timestamp,type/DateTime,วันที่เริ่มทำ,0,,,0,,,[],
PTOPRT,oprttimein,numeric,type/Decimal,เวลาที่เริ่มทำ,0,,,0,,,[],
PTOPRT,oprtdateout,timestamp,type/DateTime,วันที่เสร็จ,0,,,0,,,[],
PTOPRT,oprttimeout,numeric,type/Decimal,เวลาที่เสร็จ,0,,,0,,,[],
PTOPRT,totalamt,numeric,type/Decimal,จำนวนทั้งหมด,0,,,0,,,[],
PTOPRT,oprtst,numeric,type/Decimal,รหัสสถานะกิจกรรม,0,,,0,,,[],
PTOPRT,oprttype,numeric,type/Decimal,รหัสประเภทกิจกรรม,0,,,0,,,[],
PTOPRT,apprtype,numeric,type/Decimal,สถานะการอนุมัติ,0,,,0,,,[],
PTOPRT,acttype,numeric,type/Decimal,รหัสประเภทการตรวจ,0,,,0,,,[],
PTOPRT,actno,numeric,type/Decimal,เลขที่ตรวจ,0,,,0,,,[],
PTOPRT,oprtnote,varchar,type/Text,Note เพิ่มเติม,0,,,0,,,[],
PTOPRT,nextdate,timestamp,type/DateTime,วันที่นัดมา,0,,,0,,,[],
PTOPRT,nexttime,numeric,type/Decimal,เวลาที่นัดมา,0,,,0,,,[],
PTOPRT,finlct,numeric,type/Decimal,รหัสจุดคิดค่าใช้จ่าย,0,,,0,,,[],
PTOPRT,finrefno,numeric,type/Decimal,เลขที่อ้างอิงค่าใช้จ่าย,0,,,0,,,[],
PTOPRT,expdate,timestamp,type/DateTime,วันที่การเงินรับทราบค่ารักษา,0,,,0,,,[],
PTOPRT,exptime,numeric,type/Decimal,เวลาที่การเงินรับทราบค่ารักษา,0,,,0,,,[],
PTOPRT,vstdate,timestamp,type/DateTime,วันที่ส่งตรวจ,0,,,0,,,[],
PTOPRT,vsttime,numeric,type/Decimal,เวลาที่ส่งตรวจ,0,,,0,,,[],
PTOPRT,oprtrefno,numeric,type/Decimal,เลขที่บันทึก,0,,,0,,,[],
PTOPRT,dct,numeric,type/Decimal,รหัสแพทย์เจ้าของไข้,0,,,1,DCT.dct(high:table match),DCT.dct,"[{""dir"": ""out"", ""to_table"": ""DCT"", ""to_column"": ""dct"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTOPRT,pttype,numeric,type/Decimal,สิทธิการรักษา,0,,,1,PTTYPE.pttype(high:table match),PTTYPE.pttype,"[{""dir"": ""out"", ""to_table"": ""PTTYPE"", ""to_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTTYPE,pttype,numeric,type/Decimal,รหัสประเภทสิทธิการรักษา,1,high,target_of_table_match,0,,ARPT.pttype; BDVST.pttype; INCPRVLG.pttype; INCPT.pttype; IPTADM.pttype; ISPUSEMC.pttype; MASTERSALEPTTYPE.pttype; OPDDCTORDER.pttype; PRSC.pttype; PRSCDT.pttype; PTOPRT.pttype; PTTYPEEXT.pttype; RVST.pttype; RVSTDR.pttype; RVSTEXM.pttype,"[{""dir"": ""in"", ""from_table"": ""ARPT"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""BDVST"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""INCPRVLG"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""INCPT"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""IPTADM"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""ISPUSEMC"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""MASTERSALEPTTYPE"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""OPDDCTORDER"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""PRSC"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""PRSCDT"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""PTOPRT"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""PTTYPEEXT"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""RVST"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""RVSTDR"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""RVSTEXM"", ""from_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTTYPE,name,varchar,type/Text,ชื่อประเภทสิทธิการรักษา,0,,,0,,,[],
PTTYPE,abbrname,varchar,type/Text,ชื่อคำย่อ,0,,,0,,,[],
PTTYPE,pttypegrp,numeric,type/Decimal,รหัสกลุ่มประเภทสิทธิการรักษา,0,,,1,PTTYPEGRP.pttypegrp(high:table match),PTTYPEGRP.pttypegrp,"[{""dir"": ""out"", ""to_table"": ""PTTYPEGRP"", ""to_column"": ""pttypegrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTTYPE,priority,numeric,type/Decimal,ลำดับความสำคัญ,0,,,0,,,[],
PTTYPE,flagdsp,varchar,type/Text,ตัวบ่งชี้ แสดงรายละเอียดของแต่ละสิทธิการรักษา,0,,,0,,,[],
PTTYPE,drgcode,varchar,type/Text,รหัสอ้างอิงสำหรับ 13 แฟ้ม,0,,,0,,,[],
PTTYPEEXT,pttypeext,varchar,type/Text,รหัสสิทธิการรักษา (อ้างอิงของ รพ.),1,high,target_of_table_match,0,,ARPT.pttypeext; INCPRVLG.pttypeext; INCPT.pttypeext; ISPUSEMC.pttypeext; OPDDCTORDER.pttypeext; PRSC.pttypeext; PRSCDT.pttypeext; RVST.pttypeext; RVSTEXM.pttypeext,"[{""dir"": ""in"", ""from_table"": ""ARPT"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""INCPRVLG"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""INCPT"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""ISPUSEMC"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""OPDDCTORDER"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""PRSC"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""PRSCDT"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""RVST"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""RVSTEXM"", ""from_column"": ""pttypeext"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTTYPEEXT,pttype,numeric,type/Decimal,รหัสสิทธิการรักษา,0,,,1,PTTYPE.pttype(high:table match),PTTYPE.pttype,"[{""dir"": ""out"", ""to_table"": ""PTTYPE"", ""to_column"": ""pttype"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTTYPEEXT,name,varchar,type/Text,ชื่อสิทธิการรักษา,0,,,0,,,[],
PTTYPEGRP,pttypegrp,numeric,type/Decimal,รหัสกลุ่มสิทธิ,1,high,target_of_table_match,0,,MASTERSALEPTTYPE.pttypegrp; PTTYPE.pttypegrp,"[{""dir"": ""in"", ""from_table"": ""MASTERSALEPTTYPE"", ""from_column"": ""pttypegrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""PTTYPE"", ""from_column"": ""pttypegrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
PTTYPEGRP,name,varchar,type/Text,ชื่อกลุ่มสิทธิ,0,,,0,,,[],
PTTYPEGRP,name_en,varchar,type/Text,ชื่อกลุ่มสิทธิ (ภาษาอังกฤษ),0,,,0,,,[],
RAPP,hn,varchar,type/Text,เลขประจำตัวผู้ป่วย,0,,,1,PT.hn(high:universal),PT.hn,"[{""dir"": ""out"", ""to_table"": ""PT"", ""to_column"": ""hn"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
RAPP,rappdate,timestamp,type/DateTime,วันที่ทำนัด,0,,,0,,,[],
RAPP,rapptime,numeric,type/Decimal,เวลาที่ทำนัด,0,,,0,,,[],
RAPP,rdogrp,numeric,type/Decimal,ปนะเภทงานรังสี,0,,,1,RDOGRP.rdogrp(high:table match),RDOGRP.rdogrp,"[{""dir"": ""out"", ""to_table"": ""RDOGRP"", ""to_column"": ""rdogrp"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
RAPP,rvstdate,timestamp,type/DateTime,วันที่นัดตรวจ,0,,,0,,,[],
RAPP,rvsttime,numeric,type/Decimal,เวลาที่นัดตรวจ,0,,,0,,,[],
RAPP,an,varchar,type/Text,เลขที่ผู้ป่วยใน,0,,,1,IPT.an(high:universal),IPT.an,"[{""dir"": ""out"", ""to_table"": ""IPT"", ""to_column"": ""an"", ""confidence"": ""high"", ""type"": ""universal"", ""source"": ""relationships.md""}]",
RAPP,itemno,numeric,type/Decimal,ลำดับ,0,,,0,,,[],
RAPP,rappst,numeric,type/Decimal,สถานะการนัด,0,,,0,,,[],
RAPP,rappstf,numeric,type/Decimal,เจ้าหน้าที่ผู้ทำนัด,0,,,0,,,[],
RAPP,dct,numeric,type/Decimal,แพทย์ผู้สั่งนัด,0,,,1,DCT.dct(high:table match),DCT.dct,"[{""dir"": ""out"", ""to_table"": ""DCT"", ""to_column"": ""dct"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
RAPP,rrfrlct,numeric,type/Decimal,หน่วยงานที่สั่งนัด,0,,,0,,,[],
RAPP,note,varchar,type/Text,หมายเหตุ,0,,,0,,,[],
RAPP,clinicaldiag,varchar,type/Text,Clinical Diag,0,,,0,,,[],
RAPP,physicalfindings,varchar,type/Text,History & physical findings,0,,,0,,,[],
RAPP,areaofinterest,varchar,type/Text,Area of interest,0,,,0,,,[],
RAPP,rdct,numeric,type/Decimal,รังสีแพทย์,0,,,0,,,[],
RAPP,rdolct,numeric,type/Decimal,สถานที่ตรวจ,0,,,0,,,[],
RAPP,rappno,numeric,type/Decimal,เลขที่นัด,0,,,0,,,[],
RAPP,phone,varchar,type/Text,เบอร์โทรศัพท์/แพทย์/หน่วยงาน,0,,,0,,,[],
RAPP,cancelcs,numeric,type/Decimal,สาเหตุการยกเลิก,0,,,1,CANCELCS.cancelcs(high:table match),CANCELCS.cancelcs,"[{""dir"": ""out"", ""to_table"": ""CANCELCS"", ""to_column"": ""cancelcs"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
RAPP,senddate,timestamp,type/DateTime,วันที่ส่งข้อมูล ให้ RIS,0,,,0,,,[],
RAPP,computername,varchar,type/Text,ชื่อเครื่องคอมพิวเตอร์,0,,,0,,,[],
RAPP,computerlct,numeric,type/Decimal,หน่วยงานที่ตั้งเครื่องคอมพิวเตอร์,0,,,0,,,[],
RAPP,assambly,varchar,type/Text,ชื่อระบบ,0,,,0,,,[],
RAPP,editst,numeric,type/Decimal,1 lock การแก้ไข 0 หรืออื่น ไม่ lock,0,,,0,,,[],
RAPP,rappid,numeric,type/Decimal,,0,,,0,,,[],
RDOEXM,rdoexm,numeric,type/Decimal,รหัสรายการตรวจ,1,high,target_of_table_match,0,,OPDDCTRDO.rdoexm; RVSTDR.rdoexm; RVSTEXM.rdoexm,"[{""dir"": ""in"", ""from_table"": ""OPDDCTRDO"", ""from_column"": ""rdoexm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""RVSTDR"", ""from_column"": ""rdoexm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}, {""dir"": ""in"", ""from_table"": ""RVSTEXM"", ""from_column"": ""rdoexm"", ""confidence"": ""high"", ""type"": ""table match"", ""source"": ""relationships.md""}]",
